company_id,type,rule_id,text,confidence_pct
GODREJCP,con,CON_5,Revenue contraction over 2 consecutive years indicates demand weakness or market share loss,75.0
GODREJCP,con,CON_8,Rising debt-to-equity ratio over 3 years suggests increasing financial leverage risk,75.0
GODREJCP,con,CON_12,Revenue growing at below 5% over 5 years lags inflation and suggests limited business momentum,99.83
GRASIM,pro,PRO_10,Return on equity improving for 3 consecutive years shows strengthening business quality,69.0
GRASIM,con,CON_2,Free cash flow negative for 3 consecutive years raises concern about cash generation quality,85.0
GRASIM,con,CON_3,Operating margins declining for 3 consecutive years suggest pricing or cost pressure,75.0
GRASIM,con,CON_5,Revenue contraction over 2 consecutive years indicates demand weakness or market share loss,75.0
GRASIM,con,CON_8,Rising debt-to-equity ratio over 3 years suggests increasing financial leverage risk,75.0
GRASIM,con,CON_9,Earnings per share declining for 3 consecutive years reflects deteriorating profitability,75.0
GRASIM,con,CON_10,Return on capital employed below 10% suggests the business is not generating sufficient returns on invested capital,76.75
GRASIM,con,CON_12,Revenue growing at below 5% over 5 years lags inflation and suggests limited business momentum,98.1
HCLTECH,pro,PRO_1,Consistently high return on equity above 20% demonstrates exceptional capital efficiency,78.76
HCLTECH,pro,PRO_2,Strong free cash flow generation over 5 years signals healthy business fundamentals,100.0
HCLTECH,pro,PRO_7,Very high interest coverage ratio reflects negligible financial stress from debt servicing,100.0
HCLTECH,pro,PRO_10,Return on equity improving for 3 consecutive years shows strengthening business quality,83.76
HCLTECH,pro,PRO_11,Revenue growing slower than profits shows improving operating leverage and scale benefits,65.89
HCLTECH,con,CON_3,Operating margins declining for 3 consecutive years suggest pricing or cost pressure,75.0
HCLTECH,con,CON_5,Revenue contraction over 2 consecutive years indicates demand weakness or market share loss,75.0
HCLTECH,con,CON_8,Rising debt-to-equity ratio over 3 years suggests increasing financial leverage risk,75.0
HCLTECH,con,CON_12,Revenue growing at below 5% over 5 years lags inflation and suggests limited business momentum,98.01
HDFCBANK,pro,PRO_8,Consistent dividend yield above 2% backed by positive free cash flow,100.0
HDFCBANK,pro,PRO_10,Return on equity improving for 3 consecutive years shows strengthening business quality,72.92
HDFCBANK,con,CON_5,Revenue contraction over 2 consecutive years indicates demand weakness or market share loss,75.0
HDFCBANK,con,CON_6,Interest coverage ratio below 1.5x indicates the company is at risk of not meeting its debt obligations,76.65
HDFCBANK,con,CON_8,Rising debt-to-equity ratio over 3 years suggests increasing financial leverage risk,75.0
HDFCBANK,con,CON_10,Return on capital employed below 10% suggests the business is not generating sufficient returns on invested capital,80.83
HDFCBANK,con,CON_11,Net debt exceeding 3 times EBITDA is a high leverage ratio and limits financial flexibility,100.0
HDFCBANK,con,CON_12,Revenue growing at below 5% over 5 years lags inflation and suggests limited business momentum,93.86
HDFCLIFE,pro,PRO_5,Operating profit margin above 25% indicates strong pricing power and cost discipline,100.0
HDFCLIFE,pro,PRO_7,Very high interest coverage ratio reflects negligible financial stress from debt servicing,100.0
HDFCLIFE,pro,PRO_10,Return on equity improving for 3 consecutive years shows strengthening business quality,68.41
HDFCLIFE,pro,PRO_11,Revenue growing slower than profits shows improving operating leverage and scale benefits,67.77
HDFCLIFE,con,CON_2,Free cash flow negative for 3 consecutive years raises concern about cash generation quality,85.0
HDFCLIFE,con,CON_5,Revenue contraction over 2 consecutive years indicates demand weakness or market share loss,75.0
HDFCLIFE,con,CON_10,Return on capital employed below 10% suggests the business is not generating sufficient returns on invested capital,83.47
HDFCLIFE,con,CON_12,Revenue growing at below 5% over 5 years lags inflation and suggests limited business momentum,99.71
HAVELLS,pro,PRO_7,Very high interest coverage ratio reflects negligible financial stress from debt servicing,100.0
HAVELLS,pro,PRO_8,Consistent dividend yield above 2% backed by positive free cash flow,91.25
HAVELLS,pro,PRO_10,Return on equity improving for 3 consecutive years shows strengthening business quality,76.34
HAVELLS,con,CON_3,Operating margins declining for 3 consecutive years suggest pricing or cost pressure,75.0
HAVELLS,con,CON_5,Revenue contraction over 2 consecutive years indicates demand weakness or market share loss,75.0
HAVELLS,con,CON_8,Rising debt-to-equity ratio over 3 years suggests increasing financial leverage risk,75.0
HAVELLS,con,CON_9,Earnings per share declining for 3 consecutive years reflects deteriorating profitability,75.0
HAVELLS,con,CON_12,Revenue growing at below 5% over 5 years lags inflation and suggests limited business momentum,95.59
HEROMOTOCO,pro,PRO_2,Strong free cash flow generation over 5 years signals healthy business fundamentals,100.0
HEROMOTOCO,pro,PRO_5,Operating profit margin above 25% indicates strong pricing power and cost discipline,100.0
HEROMOTOCO,pro,PRO_7,Very high interest coverage ratio reflects negligible financial stress from debt servicing,100.0
HEROMOTOCO,pro,PRO_10,Return on equity improving for 3 consecutive years shows strengthening business quality,81.42
HEROMOTOCO,pro,PRO_11,Revenue growing slower than profits shows improving operating leverage and scale benefits,66.09
HEROMOTOCO,con,CON_3,Operating margins declining for 3 consecutive years suggest pricing or cost pressure,75.0
HEROMOTOCO,con,CON_5,Revenue contraction over 2 consecutive years indicates demand weakness or market share loss,75.0
HEROMOTOCO,con,CON_8,Rising debt-to-equity ratio over 3 years suggests increasing financial leverage risk,75.0
HEROMOTOCO,con,CON_9,Earnings per share declining for 3 consecutive years reflects deteriorating profitability,75.0
HEROMOTOCO,con,CON_12,Revenue growing at below 5% over 5 years lags inflation and suggests limited business momentum,97.31
HINDALCO,pro,PRO_5,Operating profit margin above 25% indicates strong pricing power and cost discipline,100.0
HINDALCO,pro,PRO_7,Very high interest coverage ratio reflects negligible financial stress from debt servicing,100.0
HINDALCO,pro,PRO_10,Return on equity improving for 3 consecutive years shows strengthening business quality,66.96
HINDALCO,pro,PRO_11,Revenue growing slower than profits shows improving operating leverage and scale benefits,69.21
HINDALCO,pro,PRO_12,Growing asset base funded by internal accruals reflects self-sustaining growth,85.0
HINDALCO,con,CON_3,Operating margins declining for 3 consecutive years suggest pricing or cost pressure,75.0
HINDALCO,con,CON_5,Revenue contraction over 2 consecutive years indicates demand weakness or market share loss,75.0
HINDALCO,con,CON_9,Earnings per share declining for 3 consecutive years reflects deteriorating profitability,75.0
HINDALCO,con,CON_12,Revenue growing at below 5% over 5 years lags inflation and suggests limited business momentum,98.48
HAL,pro,PRO_1,Consistently high return on equity above 20% demonstrates exceptional capital efficiency,100.0
HAL,pro,PRO_5,Operating profit margin above 25% indicates strong pricing power and cost discipline,82.0
HAL,pro,PRO_7,Very high interest coverage ratio reflects negligible financial stress from debt servicing,100.0
HAL,pro,PRO_8,Consistent dividend yield above 2% backed by positive free cash flow,92.31
HAL,pro,PRO_10,Return on equity improving for 3 consecutive years shows strengthening business quality,100.0
HAL,pro,PRO_11,Revenue growing slower than profits shows improving operating leverage and scale benefits,67.09
HAL,con,CON_5,Revenue contraction over 2 consecutive years indicates demand weakness or market share loss,75.0
HAL,con,CON_8,Rising debt-to-equity ratio over 3 years suggests increasing financial leverage risk,75.0
HAL,con,CON_9,Earnings per share declining for 3 consecutive years reflects deteriorating profitability,75.0
HAL,con,CON_12,Revenue growing at below 5% over 5 years lags inflation and suggests limited business momentum,98.95
HINDUNILVR,pro,PRO_1,Consistently high return on equity above 20% demonstrates exceptional capital efficiency,75.09
HINDUNILVR,pro,PRO_2,Strong free cash flow generation over 5 years signals healthy business fundamentals,100.0
HINDUNILVR,pro,PRO_5,Operating profit margin above 25% indicates strong pricing power and cost discipline,100.0
HINDUNILVR,pro,PRO_7,Very high interest coverage ratio reflects negligible financial stress from debt servicing,100.0
HINDUNILVR,pro,PRO_8,Consistent dividend yield above 2% backed by positive free cash flow,100.0
HINDUNILVR,pro,PRO_10,Return on equity improving for 3 consecutive years shows strengthening business quality,80.09
HINDUNILVR,pro,PRO_11,Revenue growing slower than profits shows improving operating leverage and scale benefits,65.82
HINDUNILVR,con,CON_3,Operating margins declining for 3 consecutive years suggest pricing or cost pressure,75.0
HINDUNILVR,con,CON_5,Revenue contraction over 2 consecutive years indicates demand weakness or market share loss,75.0
HINDUNILVR,con,CON_8,Rising debt-to-equity ratio over 3 years suggests increasing financial leverage risk,75.0
HINDUNILVR,con,CON_12,Revenue growing at below 5% over 5 years lags inflation and suggests limited business momentum,99.49
ICICIBANK,pro,PRO_8,Consistent dividend yield above 2% backed by positive free cash flow,96.44
ICICIBANK,pro,PRO_10,Return on equity improving for 3 consecutive years shows strengthening business quality,77.49
ICICIBANK,pro,PRO_11,Revenue growing slower than profits shows improving operating leverage and scale benefits,65.12
ICICIBANK,con,CON_3,Operating margins declining for 3 consecutive years suggest pricing or cost pressure,75.0
ICICIBANK,con,CON_5,Revenue contraction over 2 consecutive years indicates demand weakness or market share loss,75.0
ICICIBANK,con,CON_6,Interest coverage ratio below 1.5x indicates the company is at risk of not meeting its debt obligations,78.32
ICICIBANK,con,CON_8,Rising debt-to-equity ratio over 3 years suggests increasing financial leverage risk,75.0
ICICIBANK,con,CON_9,Earnings per share declining for 3 consecutive years reflects deteriorating profitability,75.0
ICICIBANK,con,CON_10,Return on capital employed below 10% suggests the business is not generating sufficient returns on invested capital,81.0
ICICIBANK,con,CON_11,Net debt exceeding 3 times EBITDA is a high leverage ratio and limits financial flexibility,100.0
ICICIBANK,con,CON_12,Revenue growing at below 5% over 5 years lags inflation and suggests limited business momentum,94.87
ICICIGI,pro,PRO_2,Strong free cash flow generation over 5 years signals healthy business fundamentals,100.0
ICICIGI,pro,PRO_5,Operating profit margin above 25% indicates strong pricing power and cost discipline,100.0
ICICIGI,pro,PRO_7,Very high interest coverage ratio reflects negligible financial stress from debt servicing,100.0
ICICIGI,pro,PRO_8,Consistent dividend yield above 2% backed by positive free cash flow,96.62
ICICIGI,pro,PRO_10,Return on equity improving for 3 consecutive years shows strengthening business quality,74.65
ICICIGI,pro,PRO_11,Revenue growing slower than profits shows improving operating leverage and scale benefits,68.51
ICICIGI,con,CON_3,Operating margins declining for 3 consecutive years suggest pricing or cost pressure,75.0
ICICIGI,con,CON_5,Revenue contraction over 2 consecutive years indicates demand weakness or market share loss,75.0
ICICIGI,con,CON_12,Revenue growing at below 5% over 5 years lags inflation and suggests limited business momentum,94.67
ICICIPRULI,pro,PRO_7,Very high interest coverage ratio reflects negligible financial stress from debt servicing,100.0
ICICIPRULI,pro,PRO_11,Revenue growing slower than profits shows improving operating leverage and scale benefits,72.18
ICICIPRULI,con,CON_3,Operating margins declining for 3 consecutive years suggest pricing or cost pressure,75.0
ICICIPRULI,con,CON_5,Revenue contraction over 2 consecutive years indicates demand weakness or market share loss,75.0
ICICIPRULI,con,CON_9,Earnings per share declining for 3 consecutive years reflects deteriorating profitability,75.0
ICICIPRULI,con,CON_10,Return on capital employed below 10% suggests the business is not generating sufficient returns on invested capital,78.12
ICICIPRULI,con,CON_12,Revenue growing at below 5% over 5 years lags inflation and suggests limited business momentum,93.63
ITC,pro,PRO_1,Consistently high return on equity above 20% demonstrates exceptional capital efficiency,84.81
ITC,pro,PRO_2,Strong free cash flow generation over 5 years signals healthy business fundamentals,100.0
ITC,pro,PRO_5,Operating profit margin above 25% indicates strong pricing power and cost discipline,87.0
ITC,pro,PRO_7,Very high interest coverage ratio reflects negligible financial stress from debt servicing,100.0
ITC,pro,PRO_8,Consistent dividend yield above 2% backed by positive free cash flow,100.0
ITC,pro,PRO_10,Return on equity improving for 3 consecutive years shows strengthening business quality,89.81
ITC,pro,PRO_12,Growing asset base funded by internal accruals reflects self-sustaining growth,85.0
ITC,con,CON_3,Operating margins declining for 3 consecutive years suggest pricing or cost pressure,75.0
ITC,con,CON_5,Revenue contraction over 2 consecutive years indicates demand weakness or market share loss,75.0
ITC,con,CON_8,Rising debt-to-equity ratio over 3 years suggests increasing financial leverage risk,75.0
ITC,con,CON_12,Revenue growing at below 5% over 5 years lags inflation and suggests limited business momentum,97.57
IOC,pro,PRO_2,Strong free cash flow generation over 5 years signals healthy business fundamentals,100.0
IOC,pro,PRO_7,Very high interest coverage ratio reflects negligible financial stress from debt servicing,75.71
IOC,pro,PRO_10,Return on equity improving for 3 consecutive years shows strengthening business quality,84.41
IOC,pro,PRO_12,Growing asset base funded by internal accruals reflects self-sustaining growth,85.0
IOC,con,CON_3,Operating margins declining for 3 consecutive years suggest pricing or cost pressure,75.0
IOC,con,CON_5,Revenue contraction over 2 consecutive years indicates demand weakness or market share loss,75.0
IOC,con,CON_8,Rising debt-to-equity ratio over 3 years suggests increasing financial leverage risk,75.0
IOC,con,CON_9,Earnings per share declining for 3 consecutive years reflects deteriorating profitability,75.0
IOC,con,CON_12,Revenue growing at below 5% over 5 years lags inflation and suggests limited business momentum,99.19
IRCTC,pro,PRO_1,Consistently high return on equity above 20% demonstrates exceptional capital efficiency,93.0
IRCTC,pro,PRO_5,Operating profit margin above 25% indicates strong pricing power and cost discipline,84.0
IRCTC,pro,PRO_7,Very high interest coverage ratio reflects negligible financial stress from debt servicing,100.0
IRCTC,pro,PRO_10,Return on equity improving for 3 consecutive years shows strengthening business quality,98.0
IRCTC,pro,PRO_11,Revenue growing slower than profits shows improving operating leverage and scale benefits,66.03
IRCTC,pro,PRO_12,Growing asset base funded by internal accruals reflects self-sustaining growth,85.0
IRCTC,con,CON_3,Operating margins declining for 3 consecutive years suggest pricing or cost pressure,75.0
IRCTC,con,CON_5,Revenue contraction over 2 consecutive years indicates demand weakness or market share loss,75.0
IRCTC,con,CON_8,Rising debt-to-equity ratio over 3 years suggests increasing financial leverage risk,75.0
IRCTC,con,CON_12,Revenue growing at below 5% over 5 years lags inflation and suggests limited business momentum,97.88
IRFC,pro,PRO_5,Operating profit margin above 25% indicates strong pricing power and cost discipline,100.0
IRFC,pro,PRO_8,Consistent dividend yield above 2% backed by positive free cash flow,92.62
IRFC,pro,PRO_10,Return on equity improving for 3 consecutive years shows strengthening business quality,71.3
IRFC,pro,PRO_11,Revenue growing slower than profits shows improving operating leverage and scale benefits,65.24
IRFC,con,CON_3,Operating margins declining for 3 consecutive years suggest pricing or cost pressure,75.0
IRFC,con,CON_5,Revenue contraction over 2 consecutive years indicates demand weakness or market share loss,75.0
IRFC,con,CON_6,Interest coverage ratio below 1.5x indicates the company is at risk of not meeting its debt obligations,78.01
IRFC,con,CON_8,Rising debt-to-equity ratio over 3 years suggests increasing financial leverage risk,75.0
IRFC,con,CON_9,Earnings per share declining for 3 consecutive years reflects deteriorating profitability,75.0
IRFC,con,CON_10,Return on capital employed below 10% suggests the business is not generating sufficient returns on invested capital,85.67
IRFC,con,CON_11,Net debt exceeding 3 times EBITDA is a high leverage ratio and limits financial flexibility,100.0
IRFC,con,CON_12,Revenue growing at below 5% over 5 years lags inflation and suggests limited business momentum,99.6
INDUSINDBK,pro,PRO_5,Operating profit margin above 25% indicates strong pricing power and cost discipline,100.0
INDUSINDBK,pro,PRO_10,Return on equity improving for 3 consecutive years shows strengthening business quality,72.81
INDUSINDBK,con,CON_2,Free cash flow negative for 3 consecutive years raises concern about cash generation quality,85.0
INDUSINDBK,con,CON_3,Operating margins declining for 3 consecutive years suggest pricing or cost pressure,75.0
INDUSINDBK,con,CON_5,Revenue contraction over 2 consecutive years indicates demand weakness or market share loss,75.0
INDUSINDBK,con,CON_8,Rising debt-to-equity ratio over 3 years suggests increasing financial leverage risk,75.0
INDUSINDBK,con,CON_10,Return on capital employed below 10% suggests the business is not generating sufficient returns on invested capital,80.18
INDUSINDBK,con,CON_11,Net debt exceeding 3 times EBITDA is a high leverage ratio and limits financial flexibility,100.0
INDUSINDBK,con,CON_12,Revenue growing at below 5% over 5 years lags inflation and suggests limited business momentum,97.14
NAUKRI,pro,PRO_5,Operating profit margin above 25% indicates strong pricing power and cost discipline,78.0
NAUKRI,pro,PRO_7,Very high interest coverage ratio reflects negligible financial stress from debt servicing,100.0
NAUKRI,con,CON_3,Operating margins declining for 3 consecutive years suggest pricing or cost pressure,75.0
NAUKRI,con,CON_5,Revenue contraction over 2 consecutive years indicates demand weakness or market share loss,75.0
NAUKRI,con,CON_8,Rising debt-to-equity ratio over 3 years suggests increasing financial leverage risk,75.0
NAUKRI,con,CON_10,Return on capital employed below 10% suggests the business is not generating sufficient returns on invested capital,90.88
NAUKRI,con,CON_12,Revenue growing at below 5% over 5 years lags inflation and suggests limited business momentum,97.98
INFY,pro,PRO_1,Consistently high return on equity above 20% demonstrates exceptional capital efficiency,87.24
INFY,pro,PRO_2,Strong free cash flow generation over 5 years signals healthy business fundamentals,100.0
INFY,pro,PRO_7,Very high interest coverage ratio reflects negligible financial stress from debt servicing,100.0
INFY,pro,PRO_8,Consistent dividend yield above 2% backed by positive free cash flow,100.0
INFY,pro,PRO_10,Return on equity improving for 3 consecutive years shows strengthening business quality,92.24
INFY,pro,PRO_11,Revenue growing slower than profits shows improving operating leverage and scale benefits,65.33
INFY,con,CON_3,Operating margins declining for 3 consecutive years suggest pricing or cost pressure,75.0
INFY,con,CON_5,Revenue contraction over 2 consecutive years indicates demand weakness or market share loss,75.0
INFY,con,CON_8,Rising debt-to-equity ratio over 3 years suggests increasing financial leverage risk,75.0
INFY,con,CON_12,Revenue growing at below 5% over 5 years lags inflation and suggests limited business momentum,98.32
INDIGO,pro,PRO_2,Strong free cash flow generation over 5 years signals healthy business fundamentals,100.0
INDIGO,pro,PRO_5,Operating profit margin above 25% indicates strong pricing power and cost discipline,100.0
INDIGO,pro,PRO_7,Very high interest coverage ratio reflects negligible financial stress from debt servicing,100.0
INDIGO,pro,PRO_8,Consistent dividend yield above 2% backed by positive free cash flow,100.0
INDIGO,pro,PRO_10,Return on equity improving for 3 consecutive years shows strengthening business quality,100.0
INDIGO,con,CON_3,Operating margins declining for 3 consecutive years suggest pricing or cost pressure,75.0
INDIGO,con,CON_5,Revenue contraction over 2 consecutive years indicates demand weakness or market share loss,75.0
INDIGO,con,CON_8,Rising debt-to-equity ratio over 3 years suggests increasing financial leverage risk,75.0
INDIGO,con,CON_9,Earnings per share declining for 3 consecutive years reflects deteriorating profitability,75.0
INDIGO,con,CON_12,Revenue growing at below 5% over 5 years lags inflation and suggests limited business momentum,95.67
JSWENERGY,pro,PRO_5,Operating profit margin above 25% indicates strong pricing power and cost discipline,97.0
JSWENERGY,pro,PRO_10,Return on equity improving for 3 consecutive years shows strengthening business quality,65.35
JSWENERGY,pro,PRO_11,Revenue growing slower than profits shows improving operating leverage and scale benefits,68.68
JSWENERGY,con,CON_2,Free cash flow negative for 3 consecutive years raises concern about cash generation quality,85.0
JSWENERGY,con,CON_3,Operating margins declining for 3 consecutive years suggest pricing or cost pressure,75.0
JSWENERGY,con,CON_5,Revenue contraction over 2 consecutive years indicates demand weakness or market share loss,75.0
JSWENERGY,con,CON_8,Rising debt-to-equity ratio over 3 years suggests increasing financial leverage risk,75.0
JSWENERGY,con,CON_9,Earnings per share declining for 3 consecutive years reflects deteriorating profitability,75.0
JSWENERGY,con,CON_10,Return on capital employed below 10% suggests the business is not generating sufficient returns on invested capital,78.53
JSWENERGY,con,CON_11,Net debt exceeding 3 times EBITDA is a high leverage ratio and limits financial flexibility,79.15
JSWENERGY,con,CON_12,Revenue growing at below 5% over 5 years lags inflation and suggests limited business momentum,99.75
JSWSTEEL,pro,PRO_10,Return on equity improving for 3 consecutive years shows strengthening business quality,69.44
JSWSTEEL,con,CON_3,Operating margins declining for 3 consecutive years suggest pricing or cost pressure,75.0
JSWSTEEL,con,CON_5,Revenue contraction over 2 consecutive years indicates demand weakness or market share loss,75.0
JSWSTEEL,con,CON_8,Rising debt-to-equity ratio over 3 years suggests increasing financial leverage risk,75.0
JSWSTEEL,con,CON_9,Earnings per share declining for 3 consecutive years reflects deteriorating profitability,75.0
JSWSTEEL,con,CON_12,Revenue growing at below 5% over 5 years lags inflation and suggests limited business momentum,98.86
JINDALSTEL,pro,PRO_10,Return on equity improving for 3 consecutive years shows strengthening business quality,71.76
JINDALSTEL,con,CON_3,Operating margins declining for 3 consecutive years suggest pricing or cost pressure,75.0
JINDALSTEL,con,CON_5,Revenue contraction over 2 consecutive years indicates demand weakness or market share loss,75.0
JINDALSTEL,con,CON_8,Rising debt-to-equity ratio over 3 years suggests increasing financial leverage risk,75.0
JINDALSTEL,con,CON_9,Earnings per share declining for 3 consecutive years reflects deteriorating profitability,75.0
JINDALSTEL,con,CON_12,Revenue growing at below 5% over 5 years lags inflation and suggests limited business momentum,99.72
JIOFIN,pro,PRO_3,Debt-free balance sheet provides financial flexibility and eliminates interest burden,75.0
JIOFIN,pro,PRO_5,Operating profit margin above 25% indicates strong pricing power and cost discipline,100.0
JIOFIN,pro,PRO_7,Very high interest coverage ratio reflects negligible financial stress from debt servicing,100.0
JIOFIN,pro,PRO_8,Consistent dividend yield above 2% backed by positive free cash flow,94.31
JIOFIN,pro,PRO_12,Growing asset base funded by internal accruals reflects self-sustaining growth,85.0
JIOFIN,con,CON_3,Operating margins declining for 3 consecutive years suggest pricing or cost pressure,75.0
JIOFIN,con,CON_5,Revenue contraction over 2 consecutive years indicates demand weakness or market share loss,75.0
JIOFIN,con,CON_10,Return on capital employed below 10% suggests the business is not generating sufficient returns on invested capital,94.6
JIOFIN,con,CON_12,Revenue growing at below 5% over 5 years lags inflation and suggests limited business momentum,75.43
KOTAKBANK,pro,PRO_10,Return on equity improving for 3 consecutive years shows strengthening business quality,72.51
KOTAKBANK,pro,PRO_11,Revenue growing slower than profits shows improving operating leverage and scale benefits,67.04
KOTAKBANK,con,CON_5,Revenue contraction over 2 consecutive years indicates demand weakness or market share loss,75.0
KOTAKBANK,con,CON_6,Interest coverage ratio below 1.5x indicates the company is at risk of not meeting its debt obligations,79.39
KOTAKBANK,con,CON_8,Rising debt-to-equity ratio over 3 years suggests increasing financial leverage risk,75.0
KOTAKBANK,con,CON_10,Return on capital employed below 10% suggests the business is not generating sufficient returns on invested capital,80.35
KOTAKBANK,con,CON_11,Net debt exceeding 3 times EBITDA is a high leverage ratio and limits financial flexibility,97.71
KOTAKBANK,con,CON_12,Revenue growing at below 5% over 5 years lags inflation and suggests limited business momentum,94.61
LTIM,pro,PRO_1,Consistently high return on equity above 20% demonstrates exceptional capital efficiency,78.62
LTIM,pro,PRO_2,Strong free cash flow generation over 5 years signals healthy business fundamentals,100.0
LTIM,pro,PRO_7,Very high interest coverage ratio reflects negligible financial stress from debt servicing,100.0
LTIM,pro,PRO_8,Consistent dividend yield above 2% backed by positive free cash flow,100.0
LTIM,con,CON_3,Operating margins declining for 3 consecutive years suggest pricing or cost pressure,75.0
LTIM,con,CON_5,Revenue contraction over 2 consecutive years indicates demand weakness or market share loss,75.0
LTIM,con,CON_8,Rising debt-to-equity ratio over 3 years suggests increasing financial leverage risk,75.0
LTIM,con,CON_9,Earnings per share declining for 3 consecutive years reflects deteriorating profitability,75.0
LTIM,con,CON_12,Revenue growing at below 5% over 5 years lags inflation and suggests limited business momentum,98.15
LT,pro,PRO_1,Consistently high return on equity above 20% demonstrates exceptional capital efficiency,100.0
LT,pro,PRO_2,Strong free cash flow generation over 5 years signals healthy business fundamentals,100.0
LT,pro,PRO_10,Return on equity improving for 3 consecutive years shows strengthening business quality,100.0
LT,con,CON_3,Operating margins declining for 3 consecutive years suggest pricing or cost pressure,75.0
LT,con,CON_5,Revenue contraction over 2 consecutive years indicates demand weakness or market share loss,75.0
LT,con,CON_8,Rising debt-to-equity ratio over 3 years suggests increasing financial leverage risk,75.0
LT,con,CON_9,Earnings per share declining for 3 consecutive years reflects deteriorating profitability,75.0
LT,con,CON_12,Revenue growing at below 5% over 5 years lags inflation and suggests limited business momentum,96.79
LICI,pro,PRO_1,Consistently high return on equity above 20% demonstrates exceptional capital efficiency,100.0
LICI,pro,PRO_2,Strong free cash flow generation over 5 years signals healthy business fundamentals,100.0
LICI,pro,PRO_3,Debt-free balance sheet provides financial flexibility and eliminates interest burden,75.0
LICI,pro,PRO_7,Very high interest coverage ratio reflects negligible financial stress from debt servicing,100.0
LICI,pro,PRO_8,Consistent dividend yield above 2% backed by positive free cash flow,98.56
LICI,pro,PRO_9,Earnings per share growing above 15% CAGR indicates strong earnings quality and compounding,95.0
LICI,con,CON_5,Revenue contraction over 2 consecutive years indicates demand weakness or market share loss,75.0
LICI,con,CON_12,Revenue growing at below 5% over 5 years lags inflation and suggests limited business momentum,95.22
LODHA,pro,PRO_5,Operating profit margin above 25% indicates strong pricing power and cost discipline,76.0
LODHA,pro,PRO_10,Return on equity improving for 3 consecutive years shows strengthening business quality,66.12
LODHA,pro,PRO_11,Revenue growing slower than profits shows improving operating leverage and scale benefits,69.98
LODHA,pro,PRO_12,Growing asset base funded by internal accruals reflects self-sustaining growth,85.0
LODHA,con,CON_3,Operating margins declining for 3 consecutive years suggest pricing or cost pressure,75.0
LODHA,con,CON_5,Revenue contraction over 2 consecutive years indicates demand weakness or market share loss,75.0
LODHA,con,CON_8,Rising debt-to-equity ratio over 3 years suggests increasing financial leverage risk,75.0
LODHA,con,CON_9,Earnings per share declining for 3 consecutive years reflects deteriorating profitability,75.0
LODHA,con,CON_12,Revenue growing at below 5% over 5 years lags inflation and suggests limited business momentum,88.69
M&M,pro,PRO_10,Return on equity improving for 3 consecutive years shows strengthening business quality,78.17
M&M,pro,PRO_11,Revenue growing slower than profits shows improving operating leverage and scale benefits,65.26
M&M,con,CON_2,Free cash flow negative for 3 consecutive years raises concern about cash generation quality,85.0
M&M,con,CON_5,Revenue contraction over 2 consecutive years indicates demand weakness or market share loss,75.0
M&M,con,CON_8,Rising debt-to-equity ratio over 3 years suggests increasing financial leverage risk,75.0
M&M,con,CON_9,Earnings per share declining for 3 consecutive years reflects deteriorating profitability,75.0
M&M,con,CON_12,Revenue growing at below 5% over 5 years lags inflation and suggests limited business momentum,98.01
MARUTI,pro,PRO_2,Strong free cash flow generation over 5 years signals healthy business fundamentals,100.0
MARUTI,pro,PRO_7,Very high interest coverage ratio reflects negligible financial stress from debt servicing,100.0
MARUTI,pro,PRO_10,Return on equity improving for 3 consecutive years shows strengthening business quality,74.69
MARUTI,pro,PRO_11,Revenue growing slower than profits shows improving operating leverage and scale benefits,65.38
MARUTI,pro,PRO_12,Growing asset base funded by internal accruals reflects self-sustaining growth,85.0
MARUTI,con,CON_3,Operating margins declining for 3 consecutive years suggest pricing or cost pressure,75.0
MARUTI,con,CON_5,Revenue contraction over 2 consecutive years indicates demand weakness or market share loss,75.0
MARUTI,con,CON_8,Rising debt-to-equity ratio over 3 years suggests increasing financial leverage risk,75.0
MARUTI,con,CON_9,Earnings per share declining for 3 consecutive years reflects deteriorating profitability,75.0
MARUTI,con,CON_12,Revenue growing at below 5% over 5 years lags inflation and suggests limited business momentum,99.03
NHPC,pro,PRO_2,Strong free cash flow generation over 5 years signals healthy business fundamentals,100.0
NHPC,pro,PRO_5,Operating profit margin above 25% indicates strong pricing power and cost discipline,100.0
NHPC,pro,PRO_7,Very high interest coverage ratio reflects negligible financial stress from debt servicing,78.11
NHPC,pro,PRO_10,Return on equity improving for 3 consecutive years shows strengthening business quality,68.01
NHPC,con,CON_3,Operating margins declining for 3 consecutive years suggest pricing or cost pressure,75.0
NHPC,con,CON_5,Revenue contraction over 2 consecutive years indicates demand weakness or market share loss,75.0
NHPC,con,CON_8,Rising debt-to-equity ratio over 3 years suggests increasing financial leverage risk,75.0
NHPC,con,CON_9,Earnings per share declining for 3 consecutive years reflects deteriorating profitability,75.0
NHPC,con,CON_10,Return on capital employed below 10% suggests the business is not generating sufficient returns on invested capital,80.83
NHPC,con,CON_11,Net debt exceeding 3 times EBITDA is a high leverage ratio and limits financial flexibility,94.63
NHPC,con,CON_12,Revenue growing at below 5% over 5 years lags inflation and suggests limited business momentum,99.75
NTPC,pro,PRO_2,Strong free cash flow generation over 5 years signals healthy business fundamentals,100.0
NTPC,pro,PRO_5,Operating profit margin above 25% indicates strong pricing power and cost discipline,79.0
NTPC,pro,PRO_10,Return on equity improving for 3 consecutive years shows strengthening business quality,71.59
